,font_1,font_2,font_3,font_4,font_5,p_1,p_2,p_3,p_4,p_5
2938,2004.0,2189.0,1744.0,1617.0,2186.0,3.3744241125100295e-30,4.565705249504849e-24,8.102517332576317e-22,1.60194278968857e-17,1.0
2939,1609.0,1641.0,245.0,1744.0,1617.0,1.90094860967778e-15,1.8702314363849837e-08,0.006735881324857473,0.4808599352836609,0.5124041438102722
2940,790.0,2382.0,842.0,1904.0,841.0,0.0,0.0,4.308572388259515e-41,3.5822770744368906e-27,1.0
2941,789.0,2382.0,1744.0,884.0,1921.0,0.0,0.0,2.8740631503302e-42,2.606649754638251e-36,1.0
2942,797.0,791.0,2382.0,1712.0,2362.0,0.0,0.0,0.0,2.1699760958296816e-36,1.0
2943,1047.0,1742.0,2181.0,1744.0,2185.0,2.610115181435069e-34,9.28276354306043e-33,1.0109692258782247e-16,6.692866736557335e-05,0.9999330639839172
2944,795.0,796.0,797.0,2382.0,837.0,0.0,0.0,0.0,0.0,1.0
2945,1820.0,220.0,2200.0,864.0,712.0,5.790445514283009e-41,1.7849501150940357e-32,6.906141782380426e-30,3.6688012627905664e-09,1.0
2946,1990.0,1744.0,2153.0,1752.0,2170.0,7.328932924953457e-13,1.8026706429669082e-12,2.848914507080913e-11,0.057546213269233704,0.9424537420272827
2947,2134.0,1746.0,2181.0,1875.0,566.0,2.620428128287408e-43,2.446961391388639e-40,6.54796741236284e-29,1.5035993920815676e-26,1.0
2948,2382.0,1047.0,837.0,841.0,843.0,0.0,4.946583579066604e-43,9.512318396157326e-35,7.224095930496344e-20,1.0
2949,2032.0,278.0,2362.0,837.0,841.0,2.1178880044048697e-23,1.806471881538738e-18,3.041591978281133e-11,0.01939263381063938,0.9806073904037476
2950,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
2951,1894.0,2031.0,278.0,841.0,2032.0,5.317900139400454e-36,1.702368598295873e-30,1.4495714796483867e-25,3.594470942686917e-21,1.0
2952,2360.0,560.0,2362.0,1712.0,1168.0,1.9516690095032222e-32,3.918011714987759e-32,2.178929038196885e-26,6.432609465519828e-25,1.0
2953,796.0,797.0,798.0,837.0,2185.0,0.0,0.0,0.0,4.319526084469456e-31,1.0
2954,1168.0,1047.0,2181.0,215.0,843.0,1.1579073285144436e-22,8.845231515672582e-22,1.047540498788635e-09,0.2379409521818161,0.7620590329170227
2955,2185.0,554.0,827.0,486.0,712.0,4.8783974250369986e-21,9.122890189834556e-19,2.3927301436262552e-18,1.4965407758242132e-15,1.0
2956,788.0,2382.0,1891.0,1904.0,841.0,0.0,0.0,1.4153114489680652e-43,2.0542564621410802e-29,1.0
2957,797.0,791.0,2382.0,1744.0,837.0,0.0,0.0,0.0,2.5998004480953438e-34,1.0
2958,797.0,790.0,2382.0,1567.0,884.0,0.0,0.0,0.0,1.8452990817061414e-28,1.0
2959,795.0,796.0,790.0,2382.0,1894.0,0.0,0.0,0.0,0.0,1.0
2960,796.0,797.0,790.0,887.0,837.0,0.0,0.0,0.0,9.80908925027372e-45,1.0
2961,901.0,1744.0,1914.0,2189.0,843.0,6.01540673635783e-28,1.628047835433577e-10,0.00029907230054959655,0.009255162440240383,0.9904457926750183
2962,1567.0,2115.0,1609.0,263.0,1752.0,2.0167960357309056e-10,2.890161443502848e-10,8.82412543035116e-09,1.8029837178801245e-08,1.0
2963,795.0,796.0,790.0,552.0,1879.0,0.0,0.0,0.0,1.2987098898520344e-06,0.9999986886978149
2964,1744.0,355.0,1444.0,1742.0,712.0,1.4849614315341216e-24,6.0311583480680815e-24,2.244590971423044e-11,0.2069641649723053,0.7930358052253723
2965,702.0,843.0,1744.0,2067.0,1742.0,8.293278064286369e-09,2.8031649890181143e-06,3.185721652698703e-06,0.10570508986711502,0.894288957118988
2966,795.0,796.0,798.0,2131.0,2130.0,0.0,0.0,0.0,8.826630251258118e-21,1.0
2967,796.0,790.0,2382.0,721.0,884.0,0.0,0.0,0.0,4.119817485114962e-43,1.0
2968,795.0,796.0,790.0,2382.0,996.0,0.0,0.0,0.0,0.0,1.0
2969,2189.0,386.0,2229.0,843.0,2185.0,2.024529869649235e-15,1.1330282632115996e-06,2.6194586553174304e-06,6.140607001725584e-05,0.9999348521232605
2970,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
2971,1744.0,566.0,1752.0,837.0,2185.0,2.802596928649634e-45,2.6097155738374487e-20,1.8327309782384175e-17,0.0006018397980369627,0.9993981719017029
2972,792.0,783.0,843.0,221.0,837.0,0.0,0.0,1.3815113228606352e-36,2.272544107992733e-30,1.0
2973,2170.0,1875.0,837.0,1752.0,884.0,1.217728365498266e-42,4.737838113214072e-21,1.6963774385203578e-07,5.203568775868916e-07,0.9999992847442627
2974,386.0,2185.0,2134.0,363.0,2032.0,1.814206077033198e-11,2.524932520009404e-11,4.493066751987129e-10,9.781137677578045e-09,1.0
2975,723.0,2185.0,1990.0,890.0,884.0,1.1340708471780745e-41,7.1604810098687395e-40,1.5753299581358722e-36,6.670877093989738e-14,1.0
2976,217.0,2185.0,837.0,1912.0,2189.0,1.4141982199805202e-20,8.813435398158376e-11,1.9973767084735528e-09,0.0004256988759152591,0.9995743036270142
2977,798.0,792.0,2382.0,221.0,217.0,0.0,0.0,0.0,2.311161557210921e-41,1.0
2978,355.0,452.0,552.0,1914.0,1444.0,4.2294083235827953e-23,1.4888767611991779e-22,2.167509031145761e-15,1.984343238499702e-14,1.0
2979,796.0,790.0,2382.0,884.0,721.0,0.0,0.0,0.0,1.0460567740282083e-32,1.0
2980,1744.0,712.0,1914.0,1912.0,1921.0,7.595263434118798e-34,2.947813209197568e-20,5.012472320231609e-05,0.04112674668431282,0.9588231444358826
2981,795.0,796.0,790.0,2382.0,108.0,0.0,0.0,0.0,0.0,1.0
2982,789.0,2382.0,884.0,1744.0,1752.0,0.0,0.0,3.011838815342616e-40,1.0621712521032348e-13,1.0
2983,796.0,797.0,790.0,2382.0,217.0,0.0,0.0,0.0,0.0,1.0
2984,620.0,356.0,2185.0,841.0,1742.0,3.6348112075756944e-07,0.020142342895269394,0.06443951278924942,0.22469650208950043,0.6907212734222412
2985,787.0,786.0,221.0,2181.0,2185.0,0.0,0.0,7.650147382126089e-38,6.214320819708519e-06,0.9999938011169434
2986,2382.0,2185.0,1135.0,1168.0,2362.0,0.0,2.5754631437181536e-23,1.2108515145409227e-12,1.972724067433873e-10,1.0
2987,797.0,790.0,2382.0,890.0,884.0,0.0,0.0,0.0,1.4054673272561834e-39,1.0
2988,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
2989,566.0,1748.0,837.0,843.0,1898.0,2.745494016228398e-40,1.0712405476734498e-37,1.2878853640448028e-31,2.3222757512756184e-24,1.0
2990,2185.0,2186.0,890.0,837.0,566.0,7.808031453529048e-30,2.8905098088392225e-28,3.3010926891313686e-12,1.8743102556117996e-11,1.0
2991,1912.0,2200.0,1758.0,842.0,1914.0,2.267651407159032e-15,1.0888802880193449e-11,2.4542789675563448e-11,2.3448135100245793e-10,1.0
2992,1578.0,837.0,843.0,217.0,1798.0,1.057139561486642e-41,5.581059559097939e-24,2.4055348581495455e-17,4.213207789394098e-16,1.0
2993,798.0,792.0,784.0,566.0,278.0,0.0,0.0,0.0,4.727279039603733e-20,1.0
2994,797.0,798.0,792.0,2382.0,1427.0,0.0,0.0,0.0,0.0,1.0
2995,796.0,797.0,799.0,260.0,2181.0,0.0,0.0,0.0,1.401298464324817e-45,1.0
2996,796.0,790.0,2382.0,1113.0,721.0,0.0,0.0,0.0,2.725841870253075e-37,1.0
2997,2004.0,1875.0,2117.0,1047.0,1742.0,6.056254553595277e-20,3.900969580998212e-15,1.7775599649985305e-14,6.976198285713053e-09,1.0
2998,795.0,796.0,797.0,2382.0,837.0,0.0,0.0,0.0,0.0,1.0
2999,796.0,797.0,790.0,221.0,884.0,0.0,0.0,0.0,2.1884965458940506e-22,1.0
3000,789.0,1888.0,2200.0,1115.0,1116.0,0.0,1.4573504028978098e-42,1.1453847932881423e-18,1.662981037597877e-11,1.0
3001,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
3002,2004.0,841.0,1742.0,1427.0,1578.0,6.988454388303078e-23,3.5368733388149554e-18,4.809872355818808e-16,5.32595818033936e-14,1.0
3003,797.0,798.0,791.0,217.0,837.0,0.0,0.0,0.0,2.651492157535248e-26,1.0
3004,795.0,797.0,2382.0,2185.0,2181.0,0.0,0.0,0.0,2.894802367602207e-41,1.0
3005,795.0,2382.0,2200.0,2185.0,843.0,0.0,0.0,9.150820888866351e-39,1.4852865984215319e-21,1.0
3006,795.0,796.0,221.0,2185.0,1744.0,0.0,0.0,2.1826835075093e-39,1.8038748963068394e-19,1.0
3007,2382.0,884.0,890.0,887.0,837.0,0.0,3.699427945817517e-43,1.022171408402171e-33,5.275201022700391e-16,1.0
3008,1742.0,2181.0,1921.0,2185.0,1744.0,4.301626871478748e-35,7.820187201595774e-24,7.318493704452713e-18,1.147106468124548e-05,0.9999885559082031
3009,791.0,2382.0,2181.0,1744.0,1752.0,0.0,0.0,2.382207389352189e-43,4.945654152631061e-18,1.0
3010,798.0,799.0,221.0,222.0,681.0,0.0,0.0,2.460719770169817e-05,0.08638876676559448,0.9135866165161133
3011,796.0,790.0,2382.0,2165.0,1159.0,0.0,0.0,0.0,3.646943354870546e-20,1.0
3012,796.0,797.0,791.0,2382.0,2038.0,0.0,0.0,0.0,0.0,1.0
3013,2382.0,2185.0,1744.0,843.0,1752.0,0.0,1.4290441739184484e-40,1.6005390036182197e-38,2.532871238101354e-19,1.0
3014,796.0,790.0,2382.0,1744.0,890.0,0.0,0.0,0.0,4.522525440389557e-39,1.0
3015,2117.0,2186.0,1744.0,2189.0,1914.0,2.194003533521606e-16,8.390423094804464e-14,5.326050711573771e-10,0.00021347393339965492,0.9997864961624146
3016,784.0,1750.0,566.0,2362.0,2185.0,0.0,4.864775550511567e-36,9.052805242969856e-24,0.011777840554714203,0.9882221817970276
3017,1059.0,996.0,2131.0,566.0,2200.0,2.3017057931536364e-19,7.744443974999626e-12,1.3688496516839344e-11,2.005013377548437e-10,1.0
3018,796.0,790.0,2382.0,2134.0,884.0,0.0,0.0,0.0,1.5055998550833943e-22,1.0
3019,566.0,2181.0,2134.0,2185.0,1744.0,2.2955308266722154e-28,2.916719519822196e-26,1.409907627289584e-24,1.6424231716882787e-06,0.9999983310699463
3020,991.0,2186.0,990.0,890.0,887.0,1.0548377287552698e-22,5.788310942052122e-22,4.234273901525873e-20,0.000943964347243309,0.9990560412406921
3021,790.0,2382.0,2181.0,1744.0,884.0,0.0,0.0,5.0263597713759636e-31,2.601548387549574e-25,1.0
3022,1990.0,221.0,363.0,215.0,1744.0,7.062974718102939e-19,4.592009129037898e-17,3.373856107482414e-16,8.303109286887243e-16,1.0
3023,837.0,843.0,632.0,2185.0,1752.0,2.8399309850942976e-33,7.18276234797638e-29,3.2416604955898265e-09,4.6177448531636855e-09,1.0
3024,796.0,797.0,790.0,2382.0,890.0,0.0,0.0,0.0,0.0,1.0
3025,1114.0,2185.0,554.0,2005.0,2200.0,1.1047021873342252e-36,5.80658714886945e-34,1.0609928804329838e-28,0.25833767652511597,0.741662323474884
3026,1921.0,1742.0,2183.0,1904.0,1744.0,2.382207389352189e-44,8.570149485972907e-37,1.1340228164931115e-21,8.211331191821519e-14,1.0
3027,786.0,837.0,2362.0,94.0,628.0,0.0,7.987401246651457e-43,4.362172054519939e-40,5.479317963538548e-16,1.0
3028,795.0,796.0,790.0,2382.0,996.0,0.0,0.0,0.0,0.0,1.0
3029,794.0,795.0,796.0,798.0,1898.0,0.0,0.0,0.0,0.0,1.0
3030,797.0,791.0,2382.0,2362.0,884.0,0.0,0.0,0.0,1.1369796020610946e-24,1.0
3031,797.0,791.0,2382.0,217.0,681.0,0.0,0.0,0.0,1.401298464324817e-45,1.0
3032,797.0,2382.0,217.0,681.0,2185.0,0.0,0.0,1.8793973980188583e-37,3.8839985450067616e-07,0.9999995827674866
3033,791.0,2382.0,841.0,2066.0,2032.0,0.0,0.0,6.443957763199259e-32,2.6220800704301883e-12,1.0
3034,2004.0,244.0,1974.0,260.0,884.0,2.0332633683388976e-27,1.1024566822659075e-24,9.259664504120199e-19,0.10765422135591507,0.8923457860946655
3035,2382.0,221.0,1444.0,843.0,217.0,0.0,8.738113379854211e-37,4.494646236884351e-24,2.806390769948359e-21,1.0
3036,796.0,797.0,791.0,2382.0,1744.0,0.0,0.0,0.0,0.0,1.0
3037,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
3038,2185.0,1059.0,837.0,196.0,2038.0,2.070451978969845e-32,2.9787685576137127e-24,1.0436066361806844e-15,1.658453996356002e-08,1.0
3039,2382.0,843.0,1444.0,1567.0,1744.0,0.0,3.997997254633202e-34,1.4831834765275967e-17,1.738257005001742e-08,1.0
3040,795.0,789.0,2186.0,1912.0,2185.0,0.0,0.0,1.206066442388869e-27,0.00031781900906935334,0.9996821880340576
3041,1871.0,552.0,2180.0,1758.0,1047.0,1.203897784087008e-33,1.2434030268112757e-33,2.4310998641672388e-30,2.5844027442195583e-28,1.0
3042,797.0,791.0,2382.0,431.0,1343.0,0.0,0.0,0.0,5.261474628263592e-31,1.0
3043,842.0,1921.0,837.0,1912.0,841.0,2.1153456634795234e-22,9.750400734891674e-17,8.306150135167886e-16,2.4797767395057235e-08,1.0
3044,796.0,790.0,2382.0,2066.0,109.0,0.0,0.0,0.0,4.2392012807255324e-21,1.0
3045,2189.0,843.0,2185.0,2186.0,1744.0,5.95592739245106e-35,1.009742070927912e-34,1.9757087963936286e-15,1.714780769636326e-12,1.0
3046,2382.0,1744.0,1444.0,843.0,1752.0,0.0,9.204792657692266e-27,1.2694085733806174e-17,5.611847342379406e-08,0.9999999403953552
3047,1617.0,2360.0,555.0,829.0,830.0,1.6210100969860086e-11,6.632477678181203e-09,0.0003409989585634321,0.005247258115559816,0.9944117665290833
3048,791.0,2382.0,1357.0,843.0,2200.0,0.0,0.0,4.0463025650795536e-39,2.9415068046390747e-38,1.0
3049,553.0,612.0,841.0,1427.0,1894.0,3.3605144282325535e-36,3.262429781611143e-30,1.949435781552962e-18,4.981402003573459e-18,1.0
3050,791.0,2382.0,702.0,841.0,842.0,0.0,0.0,2.802596928649634e-45,0.3453260064125061,0.6546739935874939
3051,796.0,797.0,791.0,2382.0,2110.0,0.0,0.0,0.0,0.0,1.0
3052,2115.0,1361.0,1010.0,1744.0,837.0,1.6120085951851215e-13,1.7937096252751417e-11,0.00015725546109024435,0.06888600438833237,0.9309567213058472
3053,2185.0,2189.0,1744.0,837.0,2186.0,1.9506820562178114e-29,3.6074929155027746e-10,3.7155012932998943e-07,0.02111508883535862,0.9788845181465149
3054,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
3055,795.0,796.0,797.0,799.0,1879.0,0.0,0.0,0.0,0.0,1.0
3056,795.0,796.0,798.0,2382.0,1884.0,0.0,0.0,0.0,0.0,1.0
3057,1752.0,278.0,827.0,1884.0,2362.0,5.5691501260118176e-24,2.2458106354285952e-23,8.508772999482703e-23,1.2942693197199683e-22,1.0
3058,1954.0,2038.0,2130.0,837.0,1035.0,3.5820822425488915e-29,1.1004152877368992e-23,5.116228410914116e-19,2.0354826765073275e-12,1.0
3059,837.0,2131.0,1954.0,196.0,2038.0,2.6466395931867295e-35,7.57793383598937e-10,7.231994558765109e-09,1.9690355657075997e-07,0.9999998211860657
3060,1914.0,1912.0,837.0,2185.0,843.0,2.3617569516677098e-37,1.2802756593242676e-20,1.321785649767475e-16,1.815387101170192e-14,1.0
3061,795.0,789.0,2382.0,2360.0,1905.0,0.0,0.0,0.0,2.065626488707435e-37,1.0
3062,796.0,797.0,790.0,2382.0,2006.0,0.0,0.0,0.0,0.0,1.0
3063,791.0,2382.0,843.0,890.0,1744.0,0.0,0.0,1.5131216979342621e-34,5.4120345538422043e-08,0.9999999403953552
3064,796.0,791.0,1884.0,912.0,837.0,0.0,0.0,8.902126845208768e-40,4.0406828524249174e-34,1.0
3065,1575.0,1163.0,260.0,1159.0,1165.0,3.2839385276159e-33,1.0894841344692312e-31,8.255723882300003e-11,4.353885252328382e-09,1.0
3066,797.0,790.0,2382.0,890.0,884.0,0.0,0.0,0.0,7.568375508526515e-07,0.9999992251396179
3067,1135.0,1904.0,842.0,841.0,1894.0,2.611277649315367e-40,1.7155899795904958e-37,1.1412322690649436e-19,5.071680789114907e-06,0.9999949336051941
3068,795.0,789.0,837.0,1954.0,2038.0,0.0,0.0,5.282071257485679e-22,1.5366291048297505e-17,1.0
3069,796.0,790.0,2382.0,721.0,884.0,0.0,0.0,0.0,3.904269755332519e-40,1.0
3070,796.0,797.0,790.0,837.0,887.0,0.0,0.0,0.0,5.7125911652671566e-36,1.0
3071,168.0,2181.0,2183.0,884.0,843.0,7.377816235972276e-38,1.2414478643441993e-37,5.609746880346754e-24,2.5608009636413076e-13,1.0
3072,782.0,746.0,1748.0,890.0,1744.0,0.0,0.0,2.0582145727141124e-39,1.224590468026126e-37,1.0
3073,1912.0,2117.0,217.0,843.0,1914.0,1.1451247378801772e-37,1.5851005060731832e-37,4.047321588984687e-09,0.0006249603466130793,0.99937504529953
3074,1584.0,1367.0,221.0,215.0,2200.0,3.955483010308198e-38,4.0114051290737256e-29,4.9181427819178225e-09,0.0003299513482488692,0.9996700286865234
3075,790.0,2382.0,2185.0,890.0,884.0,0.0,0.0,1.2891945871788317e-43,0.0016207926673814654,0.9983792304992676
3076,795.0,789.0,2382.0,1894.0,1752.0,0.0,0.0,0.0,2.6624670822171524e-44,1.0
3077,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
3078,796.0,797.0,791.0,2382.0,1744.0,0.0,0.0,0.0,0.0,1.0
3079,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
3080,814.0,2185.0,1744.0,2060.0,890.0,0.0,1.0083048705243079e-37,6.459719234129177e-14,8.16330423397682e-12,1.0
3081,196.0,843.0,2185.0,996.0,837.0,7.279416345941669e-29,1.409802853624052e-20,5.750067833745091e-20,1.7997450420023035e-18,1.0
3082,791.0,2382.0,424.0,842.0,841.0,0.0,0.0,2.0759067227515917e-34,2.725292864644291e-13,1.0
3083,266.0,2180.0,452.0,609.0,841.0,2.900875650801993e-10,7.872413276821533e-10,8.007565810430606e-08,0.0005716392770409584,0.9994282722473145
3084,912.0,1912.0,217.0,890.0,1954.0,1.4292051180615647e-19,3.0642835998662726e-19,8.539407375662833e-11,2.8737606044160202e-05,0.9999712705612183
3085,795.0,796.0,798.0,2382.0,843.0,0.0,0.0,0.0,0.0,1.0
3086,795.0,796.0,790.0,2382.0,996.0,0.0,0.0,0.0,0.0,1.0
3087,1804.0,269.0,1135.0,2015.0,245.0,4.627956334248427e-40,9.515606905099387e-38,5.586019719254743e-25,8.389426814651903e-15,1.0
3088,795.0,796.0,798.0,2382.0,1887.0,0.0,0.0,0.0,0.0,1.0
3089,884.0,1748.0,890.0,837.0,1744.0,2.5876657701914937e-40,5.462018709044116e-38,1.265959316994491e-34,6.187194645512761e-10,1.0
3090,1617.0,2183.0,1871.0,2117.0,1914.0,1.410033858708522e-28,9.919550712001057e-27,1.0631963483166609e-14,0.05626227334141731,0.9437377452850342
3091,1428.0,2066.0,1922.0,1921.0,1427.0,8.254084395894015e-34,8.242674533446156e-31,2.8041648947746383e-21,3.7925556416369205e-19,1.0
3092,712.0,687.0,1678.0,1569.0,884.0,3.487635902908063e-33,1.1938896299448591e-28,5.259053179795544e-21,7.059293150035728e-09,1.0
3093,686.0,837.0,2363.0,2362.0,2185.0,2.9135166212874824e-26,1.5581726568222972e-19,5.52225637179965e-14,5.524843516013789e-08,0.9999999403953552
3094,2382.0,837.0,890.0,884.0,1884.0,0.0,3.2625311106103256e-40,2.2708987197205682e-14,4.861193912686357e-14,1.0
3095,1912.0,1636.0,217.0,1914.0,221.0,5.382820785768162e-22,2.30209971050499e-05,2.8961285352124833e-05,3.5559991374611855e-05,0.999912440776825
3096,221.0,1639.0,1636.0,217.0,843.0,2.0612049503632142e-35,1.5404882883096713e-28,5.4790390974224223e-11,3.0275207336671883e-06,0.9999969601631165
3097,793.0,2382.0,217.0,215.0,221.0,0.0,0.0,3.354549554914833e-34,1.4121291809499059e-11,1.0
3098,554.0,681.0,887.0,2185.0,890.0,7.259006304895417e-41,2.287873321980368e-35,1.9502717052458715e-30,0.11688996106386185,0.8831100463867188
3099,1752.0,2015.0,879.0,891.0,1990.0,8.111578262950557e-37,6.672638526796822e-20,4.723467583660581e-16,6.967636378785527e-16,1.0
3100,551.0,879.0,890.0,215.0,884.0,2.2796591534237017e-34,1.9453528726447427e-30,2.2325372392172993e-30,1.6059440213211928e-06,0.9999983906745911
3101,1744.0,2165.0,843.0,260.0,829.0,5.423025056937042e-41,6.849984923634819e-25,1.8242595992804723e-21,0.00036527685006149113,0.9996347427368164
3102,785.0,784.0,2185.0,890.0,1884.0,0.0,0.0,4.203895392974451e-45,2.980019708854338e-31,1.0
3103,1888.0,1750.0,559.0,884.0,1748.0,1.0892691235759797e-14,4.75893250587861e-13,7.085619290592149e-05,9.970393148250878e-05,0.9998294115066528
3104,2032.0,2067.0,702.0,2164.0,2165.0,1.8760981035403756e-19,9.831786042744032e-17,1.9951070960241846e-13,0.07784564048051834,0.9221543669700623
3105,1742.0,1617.0,1636.0,1914.0,1744.0,5.135757705870132e-36,6.588006575209884e-36,1.718829512949442e-33,7.854609166454392e-29,1.0
3106,2185.0,843.0,2134.0,1744.0,1990.0,6.696042426861996e-36,8.169131970173065e-34,5.291317185541793e-26,0.01565706357359886,0.9843429327011108
3107,795.0,796.0,790.0,2382.0,108.0,0.0,0.0,0.0,0.0,1.0
3108,796.0,797.0,790.0,1714.0,2186.0,0.0,0.0,0.0,0.0039762286469340324,0.9960237741470337
3109,1578.0,837.0,843.0,1428.0,841.0,2.1019476964872256e-44,2.942726775082116e-44,5.034379346210231e-24,3.061408548540867e-12,1.0
3110,795.0,796.0,798.0,2382.0,2185.0,0.0,0.0,0.0,0.0,1.0
3111,841.0,1990.0,1752.0,3.0,2032.0,3.1334731051165434e-25,2.847243680424697e-17,3.3113160650966034e-15,7.686939973439166e-10,1.0
3112,245.0,843.0,884.0,2360.0,610.0,4.913605349990424e-20,1.688576930758852e-18,3.1110804641420593e-18,0.004485250450670719,0.9955147504806519
3113,3.0,2189.0,1744.0,843.0,837.0,2.4414245808963986e-38,6.223672752239122e-25,6.609231825022155e-12,9.931800803997248e-08,0.9999998807907104
3114,843.0,1744.0,217.0,1912.0,1914.0,2.6624670822171524e-44,8.896984079844696e-41,2.2291769428541743e-29,1.0297679182258435e-05,0.9999896883964539
3115,2189.0,890.0,837.0,2186.0,2185.0,1.6010395474296765e-40,3.9435206858376427e-38,2.2516495107665067e-33,2.5878218961742357e-31,1.0
3116,796.0,797.0,791.0,2382.0,554.0,0.0,0.0,0.0,0.0,1.0
3117,797.0,791.0,2382.0,838.0,217.0,0.0,0.0,0.0,2.3270518479965208e-27,1.0
3118,1921.0,2170.0,2181.0,1752.0,1742.0,3.539321664387937e-15,9.197316519493626e-12,1.056789988851392e-09,1.3264828124803785e-09,1.0
3119,843.0,2186.0,837.0,1912.0,1914.0,1.4962458125752575e-20,3.0005247767446267e-19,3.2244261514297046e-12,9.387880230138368e-12,1.0
3120,795.0,796.0,798.0,2131.0,2130.0,0.0,0.0,0.0,5.909630562683788e-10,1.0
3121,795.0,2189.0,1914.0,843.0,1744.0,0.0,1.5134023414708024e-43,5.661245795872261e-43,8.865738637291596e-29,1.0
3122,832.0,1871.0,628.0,2293.0,723.0,2.7805693456583323e-22,1.0046205474684555e-19,9.178121452925027e-17,4.138814624354836e-09,1.0
3123,1914.0,215.0,1639.0,2200.0,843.0,7.834464164030645e-23,9.340392398600201e-15,1.5296283208954264e-06,0.0002258836175315082,0.9997726082801819
3124,795.0,796.0,789.0,1744.0,1748.0,0.0,0.0,0.0,6.911908532542405e-24,1.0
3125,796.0,791.0,1912.0,843.0,837.0,0.0,0.0,2.9089140036573437e-37,5.468291988108831e-07,0.999999463558197
3126,2185.0,221.0,837.0,215.0,843.0,1.5148161941631366e-31,1.0805367510724671e-29,1.5141592009665072e-29,8.136826131429384e-17,1.0
3127,796.0,790.0,1844.0,2185.0,884.0,0.0,0.0,1.2473382224389887e-38,1.045936047084959e-34,1.0
3128,1844.0,1752.0,1168.0,884.0,2117.0,5.303243939229101e-32,2.9191718894761133e-31,3.1778787017690164e-26,6.333826528031016e-24,1.0
3129,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
3130,796.0,797.0,790.0,887.0,837.0,0.0,0.0,0.0,6.032638513052749e-29,1.0
3131,843.0,212.0,136.0,2374.0,1636.0,3.607120976694897e-14,5.473560515424636e-13,6.248713569148578e-13,9.493069956079125e-05,0.9999050498008728
3132,1990.0,2117.0,2032.0,1752.0,2015.0,1.606151691440393e-18,6.438460485922283e-15,2.5401957870485603e-08,0.0004630061739590019,0.9995369911193848
3133,168.0,384.0,1744.0,2185.0,765.0,2.5223372357846707e-44,7.868571136876713e-40,3.6078282329346805e-26,1.8896496807312097e-21,1.0
3134,681.0,901.0,884.0,890.0,2185.0,2.802596928649634e-45,1.662257231269996e-27,4.6531989957942695e-24,1.5231413252361292e-18,1.0
3135,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
3136,790.0,2382.0,1744.0,843.0,1752.0,0.0,0.0,6.368541634064238e-25,1.5891432614267842e-09,1.0
3137,796.0,790.0,1744.0,843.0,566.0,0.0,0.0,7.749998094744729e-35,3.1710972713232356e-26,1.0
3138,795.0,796.0,798.0,2382.0,2185.0,0.0,0.0,0.0,0.0,1.0
3139,796.0,797.0,790.0,2382.0,1113.0,0.0,0.0,0.0,0.0,1.0
3140,837.0,827.0,2189.0,2186.0,843.0,6.426684949186259e-14,2.005584012667455e-13,2.4199844905758994e-10,7.0343473268508205e-09,1.0
3141,1813.0,2185.0,566.0,887.0,837.0,5.155377050251002e-42,3.03826868730539e-06,0.004667813889682293,0.018373878672719002,0.9769552946090698
3142,3.0,2189.0,1990.0,1744.0,2186.0,8.265019224573678e-11,0.00029556488152593374,0.001172984135337174,0.1293226033449173,0.8692088723182678
3143,364.0,2134.0,1748.0,2362.0,245.0,1.8216880036222622e-44,1.2343548324312379e-30,9.165239295164001e-26,3.90644669683305e-24,1.0
3144,794.0,721.0,2181.0,1159.0,2185.0,0.0,7.006492321624085e-45,5.087694334424113e-41,1.8708259355722762e-39,1.0
3145,795.0,796.0,798.0,2382.0,2185.0,0.0,0.0,0.0,0.0,1.0
3146,785.0,784.0,837.0,884.0,221.0,0.0,0.0,2.6339978990419717e-36,1.7346764216025212e-12,1.0
3147,795.0,796.0,789.0,260.0,884.0,0.0,0.0,0.0,3.786101794393992e-30,1.0
3148,796.0,797.0,790.0,2382.0,884.0,0.0,0.0,0.0,0.0,1.0
3149,2153.0,1748.0,2164.0,2165.0,1744.0,6.759863791902918e-42,1.1207648866290195e-27,1.930935385159999e-23,2.2139194618683717e-17,1.0
3150,2185.0,843.0,554.0,2130.0,2038.0,2.0184876817155467e-19,3.752867484827353e-17,2.6793220826671835e-14,0.004037118051201105,0.9959628582000732
3151,1798.0,1742.0,2117.0,435.0,1752.0,3.8732312140713233e-35,9.24045267521956e-15,3.161953338048917e-11,1.2465378729231702e-10,1.0
3152,1820.0,1990.0,2363.0,2185.0,837.0,7.508755998687873e-18,5.242063252808293e-06,0.08775469660758972,0.1819945126771927,0.7302455306053162
